dteday,season,yr,mnth,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,cnt,data_type
2011-01-12,1,0,1,0,3,1,Clear / Partly Cloudy,0.12,0.1515,0.93,0.1343,16,hour
2011-01-12,1,0,1,0,3,1,Clear / Partly Cloudy,0.14,0.1515,0.69,0.1343,54,hour
2011-01-12,1,0,1,0,3,1,Clear / Partly Cloudy,0.16,0.1667,0.59,0.1642,128,hour
2011-01-12,1,0,1,0,3,1,Clear / Partly Cloudy,0.16,0.1364,0.59,0.3284,81,hour
2011-01-12,1,0,1,0,3,1,Clear / Partly Cloudy,0.18,0.1818,0.55,0.2239,39,hour
2011-01-12,1,0,1,0,3,1,Clear / Partly Cloudy,0.2,0.1818,0.51,0.3881,35,hour
2011-01-12,1,0,1,0,3,1,Clear / Partly Cloudy,0.2,0.1515,0.47,0.5821,55,hour
2011-01-12,1,0,1,0,3,1,Clear / Partly Cloudy,0.22,0.197,0.44,0.3582,49,hour
2011-01-12,1,0,1,0,3,1,Clear / Partly Cloudy,0.2,0.1818,0.47,0.3284,44,hour
2011-01-12,1,0,1,0,3,1,Clear / Partly Cloudy,0.2,0.1667,0.47,0.4179,49,hour
2011-01-12,1,0,1,0,3,1,Clear / Partly Cloudy,0.22,0.197,0.44,0.3284,68,hour
2011-01-12,1,0,1,0,3,1,Clear / Partly Cloudy,0.2,0.1818,0.47,0.3582,139,hour
2011-01-12,1,0,1,0,3,1,Clear / Partly Cloudy,0.2,0.1515,0.47,0.5224,137,hour
2011-01-12,1,0,1,0,3,1,Clear / Partly Cloudy,0.18,0.1515,0.47,0.4179,83,hour
2011-01-12,1,0,1,0,3,1,Clear / Partly Cloudy,0.16,0.1364,0.5,0.3284,56,hour
2011-01-12,1,0,1,0,3,1,Clear / Partly Cloudy,0.16,0.1364,0.55,0.3284,57,hour
2011-01-12,1,0,1,0,3,1,Clear / Partly Cloudy,0.16,0.1212,0.55,0.4478,33,hour
2011-01-12,1,0,1,0,3,1,Clear / Partly Cloudy,0.14,0.1061,0.59,0.4179,20,hour
2011-01-13,1,0,1,0,4,1,Clear / Partly Cloudy,0.14,0.1212,0.59,0.2836,7,hour
2011-01-13,1,0,1,0,4,1,Clear / Partly Cloudy,0.14,0.1212,0.5,0.2836,2,hour
2011-01-13,1,0,1,0,4,1,Clear / Partly Cloudy,0.14,0.1212,0.5,0.3582,2,hour
2011-01-13,1,0,1,0,4,1,Clear / Partly Cloudy,0.14,0.1212,0.5,0.3284,3,hour
2011-01-13,1,0,1,0,4,1,Clear / Partly Cloudy,0.14,0.1212,0.5,0.2537,4,hour
2011-01-13,1,0,1,0,4,1,Clear / Partly Cloudy,0.14,0.1212,0.5,0.2985,3,hour
2011-01-13,1,0,1,0,4,1,Clear / Partly Cloudy,0.12,0.1515,0.54,0.1343,28,hour
2011-01-13,1,0,1,0,4,1,Clear / Partly Cloudy,0.12,0.1515,0.54,0.1343,72,hour
2011-01-13,1,0,1,0,4,1,Clear / Partly Cloudy,0.14,0.1364,0.5,0.194,202,hour
2011-01-13,1,0,1,0,4,1,Clear / Partly Cloudy,0.14,0.1212,0.5,0.3284,139,hour
2011-01-13,1,0,1,0,4,1,Mist / Cloudy,0.16,0.1364,0.5,0.3582,38,hour
2011-01-13,1,0,1,0,4,1,Mist / Cloudy,0.2,0.1667,0.44,0.4478,37,hour
2011-01-13,1,0,1,0,4,1,Clear / Partly Cloudy,0.2,0.1667,0.44,0.4179,52,hour
2011-01-13,1,0,1,0,4,1,Clear / Partly Cloudy,0.22,0.197,0.41,0.4478,83,hour
2011-01-13,1,0,1,0,4,1,Clear / Partly Cloudy,0.22,0.197,0.41,0.3881,42,hour
2011-01-13,1,0,1,0,4,1,Clear / Partly Cloudy,0.24,0.2121,0.38,0.2985,60,hour
2011-01-13,1,0,1,0,4,1,Clear / Partly Cloudy,0.24,0.2121,0.38,0.3582,78,hour
2011-01-13,1,0,1,0,4,1,Clear / Partly Cloudy,0.2,0.1818,0.4,0.2836,162,hour
2011-01-13,1,0,1,0,4,1,Clear / Partly Cloudy,0.2,0.1818,0.4,0.3284,144,hour
2011-01-13,1,0,1,0,4,1,Clear / Partly Cloudy,0.16,0.1515,0.47,0.2537,99,hour
2011-01-13,1,0,1,0,4,1,Clear / Partly Cloudy,0.16,0.1515,0.47,0.2239,64,hour
2011-01-13,1,0,1,0,4,1,Clear / Partly Cloudy,0.14,0.1212,0.46,0.2985,40,hour
2011-01-13,1,0,1,0,4,1,Clear / Partly Cloudy,0.14,0.1212,0.46,0.3284,30,hour
2011-01-13,1,0,1,0,4,1,Clear / Partly Cloudy,0.12,0.1364,0.5,0.194,15,hour
2011-01-14,1,0,1,0,5,1,Clear / Partly Cloudy,0.12,0.1364,0.5,0.194,14,hour
2011-01-14,1,0,1,0,5,1,Clear / Partly Cloudy,0.1,0.1212,0.54,0.1642,5,hour
2011-01-14,1,0,1,0,5,1,Clear / Partly Cloudy,0.1,0.1212,0.54,0.1343,1,hour
2011-01-14,1,0,1,0,5,1,Clear / Partly Cloudy,0.1,0.1364,0.54,0.1045,1,hour
2011-01-14,1,0,1,0,5,1,Clear / Partly Cloudy,0.1,0.1364,0.54,0.0896,8,hour
2011-01-14,1,0,1,0,5,1,Clear / Partly Cloudy,0.1,0.1818,0.54,0.0,17,hour
2011-01-14,1,0,1,0,5,1,Clear / Partly Cloudy,0.1,0.1212,0.74,0.1642,70,hour
2011-01-14,1,0,1,0,5,1,Clear / Partly Cloudy,0.12,0.1667,0.68,0.0,158,hour
2011-01-14,1,0,1,0,5,1,Clear / Partly Cloudy,0.14,0.1515,0.69,0.1343,117,hour
2011-01-14,1,0,1,0,5,1,Clear / Partly Cloudy,0.18,0.1818,0.55,0.194,44,hour
2011-01-14,1,0,1,0,5,1,Clear / Partly Cloudy,0.18,0.1667,0.51,0.2836,53,hour
2011-01-14,1,0,1,0,5,1,Clear / Partly Cloudy,0.2,0.197,0.44,0.2537,61,hour
2011-01-14,1,0,1,0,5,1,Clear / Partly Cloudy,0.22,0.197,0.37,0.3881,77,hour
2011-01-14,1,0,1,0,5,1,Clear / Partly Cloudy,0.22,0.2121,0.41,0.2836,64,hour
2011-01-14,1,0,1,0,5,1,Clear / Partly Cloudy,0.24,0.2424,0.38,0.1642,68,hour
2011-01-14,1,0,1,0,5,1,Clear / Partly Cloudy,0.22,0.2424,0.41,0.1045,90,hour
2011-01-14,1,0,1,0,5,1,Clear / Partly Cloudy,0.22,0.2273,0.41,0.1642,159,hour
2011-01-14,1,0,1,0,5,1,Clear / Partly Cloudy,0.2,0.2576,0.47,0.0,139,hour
2011-01-14,1,0,1,0,5,1,Clear / Partly Cloudy,0.16,0.197,0.59,0.0896,92,hour
2011-01-14,1,0,1,0,5,1,Clear / Partly Cloudy,0.18,0.2424,0.59,0.0,68,hour
2011-01-14,1,0,1,0,5,1,Clear / Partly Cloudy,0.16,0.2273,0.69,0.0,52,hour
2011-01-14,1,0,1,0,5,1,Mist / Cloudy,0.16,0.2273,0.69,0.0,36,hour
2011-01-14,1,0,1,0,5,1,Mist / Cloudy,0.18,0.2424,0.55,0.0,27,hour
2011-01-15,1,0,1,0,6,0,Clear / Partly Cloudy,0.18,0.2424,0.55,0.0,28,hour
2011-01-15,1,0,1,0,6,0,Mist / Cloudy,0.16,0.197,0.59,0.0896,20,hour
2011-01-15,1,0,1,0,6,0,Mist / Cloudy,0.16,0.197,0.59,0.0896,12,hour
2011-01-15,1,0,1,0,6,0,Mist / Cloudy,0.16,0.2273,0.59,0.0,8,hour
2011-01-15,1,0,1,0,6,0,Mist / Cloudy,0.16,0.2273,0.59,0.0,5,hour
2011-01-15,1,0,1,0,6,0,Clear / Partly Cloudy,0.16,0.2273,0.59,0.0,1,hour
2011-01-15,1,0,1,0,6,0,Clear / Partly Cloudy,0.14,0.1667,0.63,0.1045,3,hour
2011-01-15,1,0,1,0,6,0,Clear / Partly Cloudy,0.14,0.2121,0.63,0.0,10,hour
2011-01-15,1,0,1,0,6,0,Clear / Partly Cloudy,0.14,0.1515,0.63,0.1343,23,hour
2011-01-15,1,0,1,0,6,0,Clear / Partly Cloudy,0.16,0.1818,0.64,0.1343,33,hour
2011-01-15,1,0,1,0,6,0,Clear / Partly Cloudy,0.18,0.197,0.59,0.1642,59,hour
2011-01-15,1,0,1,0,6,0,Clear / Partly Cloudy,0.2,0.197,0.55,0.2239,72,hour
2011-01-15,1,0,1,0,6,0,Clear / Partly Cloudy,0.24,0.2273,0.48,0.2239,89,hour
2011-01-15,1,0,1,0,6,0,Clear / Partly Cloudy,0.28,0.2576,0.38,0.2985,101,hour
2011-01-15,1,0,1,0,6,0,Clear / Partly Cloudy,0.3,0.2879,0.39,0.2836,118,hour
2011-01-15,1,0,1,0,6,0,Mist / Cloudy,0.32,0.3182,0.36,0.194,129,hour
2011-01-15,1,0,1,0,6,0,Mist / Cloudy,0.34,0.3333,0.34,0.194,128,hour
2011-01-15,1,0,1,0,6,0,Mist / Cloudy,0.32,0.303,0.36,0.2836,83,hour
2011-01-15,1,0,1,0,6,0,Mist / Cloudy,0.3,0.2879,0.45,0.2537,84,hour
2011-01-15,1,0,1,0,6,0,Mist / Cloudy,0.32,0.303,0.39,0.2537,74,hour
2011-01-15,1,0,1,0,6,0,Mist / Cloudy,0.32,0.303,0.39,0.2537,41,hour
2011-01-15,1,0,1,0,6,0,Mist / Cloudy,0.32,0.303,0.39,0.2239,57,hour
2011-01-15,1,0,1,0,6,0,Mist / Cloudy,0.3,0.3182,0.42,0.1045,26,hour
2011-01-15,1,0,1,0,6,0,Clear / Partly Cloudy,0.3,0.2879,0.45,0.2836,44,hour
2011-01-16,1,0,1,0,0,0,Clear / Partly Cloudy,0.26,0.303,0.56,0.0,39,hour
2011-01-16,1,0,1,0,0,0,Clear / Partly Cloudy,0.26,0.2727,0.56,0.1343,23,hour
2011-01-16,1,0,1,0,0,0,Clear / Partly Cloudy,0.26,0.2879,0.56,0.0896,16,hour
2011-01-16,1,0,1,0,0,0,Clear / Partly Cloudy,0.22,0.2727,0.69,0.0,15,hour
2011-01-16,1,0,1,0,0,0,Clear / Partly Cloudy,0.26,0.2576,0.56,0.1642,1,hour
2011-01-16,1,0,1,0,0,0,Mist / Cloudy,0.26,0.2576,0.56,0.1642,2,hour
2011-01-16,1,0,1,0,0,0,Mist / Cloudy,0.26,0.2576,0.56,0.1642,1,hour
2011-01-16,1,0,1,0,0,0,Mist / Cloudy,0.24,0.2121,0.56,0.2985,3,hour
2011-01-16,1,0,1,0,0,0,Clear / Partly Cloudy,0.22,0.2121,0.55,0.2836,18,hour
2011-01-16,1,0,1,0,0,0,Clear / Partly Cloudy,0.22,0.2121,0.51,0.2537,32,hour
2011-01-16,1,0,1,0,0,0,Clear / Partly Cloudy,0.22,0.2121,0.51,0.2836,79,hour
2011-01-16,1,0,1,0,0,0,Clear / Partly Cloudy,0.24,0.2273,0.44,0.2537,93,hour
2011-01-16,1,0,1,0,0,0,Clear / Partly Cloudy,0.24,0.2121,0.41,0.2836,104,hour
2011-01-16,1,0,1,0,0,0,Clear / Partly Cloudy,0.26,0.2273,0.35,0.2985,118,hour
2011-01-16,1,0,1,0,0,0,Clear / Partly Cloudy,0.28,0.2727,0.36,0.2537,91,hour
2011-01-16,1,0,1,0,0,0,Clear / Partly Cloudy,0.26,0.2424,0.38,0.2537,113,hour
2011-01-16,1,0,1,0,0,0,Clear / Partly Cloudy,0.24,0.2273,0.38,0.2239,99,hour
2011-01-16,1,0,1,0,0,0,Clear / Partly Cloudy,0.22,0.2121,0.37,0.2537,105,hour
2011-01-16,1,0,1,0,0,0,Clear / Partly Cloudy,0.2,0.2121,0.4,0.1642,67,hour
2011-01-16,1,0,1,0,0,0,Clear / Partly Cloudy,0.18,0.197,0.47,0.1343,61,hour
2011-01-16,1,0,1,0,0,0,Clear / Partly Cloudy,0.18,0.197,0.47,0.1642,57,hour
2011-01-16,1,0,1,0,0,0,Clear / Partly Cloudy,0.18,0.197,0.51,0.1642,28,hour
2011-01-16,1,0,1,0,0,0,Mist / Cloudy,0.2,0.2121,0.49,0.1343,21,hour
2011-01-16,1,0,1,0,0,0,Mist / Cloudy,0.2,0.2273,0.4,0.1045,18,hour
2011-01-17,1,0,1,1,1,0,Mist / Cloudy,0.2,0.197,0.47,0.2239,17,hour
2011-01-17,1,0,1,1,1,0,Mist / Cloudy,0.2,0.197,0.44,0.194,16,hour
2011-01-17,1,0,1,1,1,0,Mist / Cloudy,0.18,0.1667,0.43,0.2537,8,hour
2011-01-17,1,0,1,1,1,0,Mist / Cloudy,0.18,0.1818,0.43,0.194,2,hour
2011-01-17,1,0,1,1,1,0,Mist / Cloudy,0.18,0.197,0.43,0.1343,3,hour
2011-01-17,1,0,1,1,1,0,Mist / Cloudy,0.18,0.197,0.43,0.1642,1,hour
2011-01-17,1,0,1,1,1,0,Mist / Cloudy,0.18,0.1818,0.43,0.194,5,hour
2011-01-17,1,0,1,1,1,0,Mist / Cloudy,0.16,0.1818,0.5,0.1343,13,hour
2011-01-17,1,0,1,1,1,0,Mist / Cloudy,0.16,0.1515,0.47,0.2239,33,hour
2011-01-17,1,0,1,1,1,0,Mist / Cloudy,0.16,0.1515,0.47,0.2239,47,hour
2011-01-17,1,0,1,1,1,0,Mist / Cloudy,0.16,0.1515,0.5,0.2537,57,hour
2011-01-17,1,0,1,1,1,0,Mist / Cloudy,0.16,0.1515,0.55,0.194,64,hour
2011-01-17,1,0,1,1,1,0,Mist / Cloudy,0.18,0.197,0.47,0.1343,80,hour
2011-01-17,1,0,1,1,1,0,Mist / Cloudy,0.18,0.197,0.47,0.1343,93,hour
2011-01-17,1,0,1,1,1,0,Mist / Cloudy,0.18,0.2121,0.43,0.1045,86,hour
2011-01-17,1,0,1,1,1,0,Mist / Cloudy,0.2,0.2121,0.47,0.1642,93,hour
2011-01-17,1,0,1,1,1,0,Mist / Cloudy,0.2,0.2121,0.47,0.1642,82,hour
2011-01-17,1,0,1,1,1,0,Clear / Partly Cloudy,0.2,0.197,0.51,0.194,71,hour
2011-01-17,1,0,1,1,1,0,Mist / Cloudy,0.18,0.1667,0.55,0.2537,92,hour
2011-01-17,1,0,1,1,1,0,Light Rain / Snow,0.18,0.1818,0.59,0.194,60,hour
2011-01-17,1,0,1,1,1,0,Light Rain / Snow,0.16,0.1515,0.8,0.194,33,hour
2011-01-17,1,0,1,1,1,0,Light Rain / Snow,0.16,0.1515,0.8,0.194,27,hour
2011-01-17,1,0,1,1,1,0,Light Rain / Snow,0.14,0.1212,0.93,0.2537,13,hour
2011-01-17,1,0,1,1,1,0,Light Rain / Snow,0.16,0.1364,0.86,0.2836,4,hour
2011-01-18,1,0,1,0,2,1,Mist / Cloudy,0.2,0.1818,0.86,0.3284,3,hour
2011-01-18,1,0,1,0,2,1,Mist / Cloudy,0.2,0.197,0.86,0.2239,22,hour
2011-01-18,1,0,1,0,2,1,Mist / Cloudy,0.22,0.2273,0.8,0.1642,28,hour
2011-01-18,1,0,1,0,2,1,Mist / Cloudy,0.22,0.2273,0.87,0.1642,35,hour
2011-01-18,1,0,1,0,2,1,Mist / Cloudy,0.22,0.2273,0.87,0.194,61,hour
2011-01-18,1,0,1,0,2,1,Mist / Cloudy,0.22,0.2273,0.82,0.194,125,hour
2011-01-18,1,0,1,0,2,1,Mist / Cloudy,0.22,0.2273,0.8,0.1642,133,hour
2011-01-18,1,0,1,0,2,1,Mist / Cloudy,0.22,0.2273,0.8,0.1343,99,hour
2011-01-18,1,0,1,0,2,1,Mist / Cloudy,0.22,0.2727,0.87,0.0,83,hour
2011-01-18,1,0,1,0,2,1,Mist / Cloudy,0.22,0.2424,0.93,0.1045,41,hour
2011-01-18,1,0,1,0,2,1,Mist / Cloudy,0.22,0.2576,0.93,0.0896,33,hour
2011-01-18,1,0,1,0,2,1,Mist / Cloudy,0.22,0.2727,0.93,0.0,20,hour
2011-01-19,1,0,1,0,3,1,Mist / Cloudy,0.22,0.2727,0.93,0.0,3,hour
2011-01-19,1,0,1,0,3,1,Light Rain / Snow,0.22,0.2273,0.93,0.1343,7,hour
2011-01-19,1,0,1,0,3,1,Light Rain / Snow,0.22,0.2273,0.93,0.1343,3,hour
2011-01-19,1,0,1,0,3,1,Light Rain / Snow,0.22,0.2273,0.93,0.1343,2,hour
2011-01-19,1,0,1,0,3,1,Mist / Cloudy,0.22,0.2576,0.93,0.0896,7,hour
2011-01-19,1,0,1,0,3,1,Mist / Cloudy,0.22,0.2576,0.93,0.0896,32,hour
2011-01-19,1,0,1,0,3,1,Mist / Cloudy,0.24,0.2576,0.92,0.1045,90,hour
2011-01-19,1,0,1,0,3,1,Mist / Cloudy,0.24,0.2576,0.93,0.1045,197,hour
2011-01-19,1,0,1,0,3,1,Mist / Cloudy,0.24,0.2576,0.93,0.1045,109,hour
2011-01-19,1,0,1,0,3,1,Mist / Cloudy,0.26,0.2727,0.93,0.1343,47,hour
2011-01-19,1,0,1,0,3,1,Mist / Cloudy,0.28,0.303,0.87,0.0896,52,hour
2011-01-19,1,0,1,0,3,1,Mist / Cloudy,0.3,0.3182,0.81,0.0896,70,hour
2011-01-19,1,0,1,0,3,1,Clear / Partly Cloudy,0.4,0.4091,0.62,0.2836,78,hour
2011-01-19,1,0,1,0,3,1,Clear / Partly Cloudy,0.4,0.4091,0.58,0.2537,75,hour
2011-01-19,1,0,1,0,3,1,Clear / Partly Cloudy,0.4,0.4091,0.54,0.2836,82,hour
2011-01-19,1,0,1,0,3,1,Clear / Partly Cloudy,0.38,0.3939,0.58,0.3881,104,hour
2011-01-19,1,0,1,0,3,1,Clear / Partly Cloudy,0.36,0.3333,0.57,0.3284,197,hour
2011-01-19,1,0,1,0,3,1,Clear / Partly Cloudy,0.34,0.3182,0.61,0.2836,161,hour
2011-01-19,1,0,1,0,3,1,Clear / Partly Cloudy,0.32,0.2879,0.57,0.4179,112,hour
2011-01-19,1,0,1,0,3,1,Clear / Partly Cloudy,0.32,0.303,0.49,0.2985,76,hour
2011-01-19,1,0,1,0,3,1,Clear / Partly Cloudy,0.32,0.2879,0.49,0.4179,59,hour
2011-01-19,1,0,1,0,3,1,Clear / Partly Cloudy,0.3,0.303,0.52,0.1642,59,hour
2011-01-19,1,0,1,0,3,1,Clear / Partly Cloudy,0.3,0.2727,0.52,0.4627,28,hour
2011-01-20,1,0,1,0,4,1,Clear / Partly Cloudy,0.26,0.2273,0.56,0.3881,13,hour
2011-01-20,1,0,1,0,4,1,Clear / Partly Cloudy,0.26,0.2727,0.56,0.0,5,hour
2011-01-20,1,0,1,0,4,1,Clear / Partly Cloudy,0.26,0.2727,0.56,0.0,2,hour
2011-01-20,1,0,1,0,4,1,Clear / Partly Cloudy,0.26,0.2576,0.56,0.1642,1,hour
2011-01-20,1,0,1,0,4,1,Clear / Partly Cloudy,0.26,0.2576,0.56,0.1642,1,hour
2011-01-20,1,0,1,0,4,1,Clear / Partly Cloudy,0.24,0.2273,0.6,0.2239,6,hour
2011-01-20,1,0,1,0,4,1,Clear / Partly Cloudy,0.22,0.2121,0.6,0.2239,35,hour
2011-01-20,1,0,1,0,4,1,Clear / Partly Cloudy,0.22,0.2121,0.55,0.2239,101,hour
2011-01-20,1,0,1,0,4,1,Clear / Partly Cloudy,0.22,0.2121,0.55,0.2836,249,hour
2011-01-20,1,0,1,0,4,1,Mist / Cloudy,0.24,0.2273,0.52,0.2239,143,hour
2011-01-20,1,0,1,0,4,1,Clear / Partly Cloudy,0.26,0.2273,0.48,0.2985,57,hour
2011-01-20,1,0,1,0,4,1,Mist / Cloudy,0.28,0.2727,0.45,0.1642,68,hour
2011-01-20,1,0,1,0,4,1,Mist / Cloudy,0.3,0.3333,0.42,0.0,84,hour
2011-01-20,1,0,1,0,4,1,Mist / Cloudy,0.28,0.2879,0.45,0.1045,98,hour
2011-01-20,1,0,1,0,4,1,Mist / Cloudy,0.3,0.303,0.45,0.1343,81,hour
2011-01-20,1,0,1,0,4,1,Mist / Cloudy,0.32,0.3182,0.45,0.194,70,hour
2011-01-20,1,0,1,0,4,1,Mist / Cloudy,0.3,0.303,0.49,0.1343,91,hour
2011-01-20,1,0,1,0,4,1,Mist / Cloudy,0.3,0.3182,0.49,0.1045,215,hour
2011-01-20,1,0,1,0,4,1,Mist / Cloudy,0.26,0.2576,0.56,0.194,185,hour
2011-01-20,1,0,1,0,4,1,Clear / Partly Cloudy,0.26,0.2273,0.56,0.3284,152,hour
2011-01-20,1,0,1,0,4,1,Mist / Cloudy,0.26,0.2424,0.6,0.2836,126,hour
2011-01-20,1,0,1,0,4,1,Mist / Cloudy,0.24,0.2273,0.6,0.2537,57,hour
2011-01-20,1,0,1,0,4,1,Mist / Cloudy,0.24,0.2121,0.65,0.2836,56,hour
2011-01-20,1,0,1,0,4,1,Mist / Cloudy,0.24,0.2121,0.65,0.3284,31,hour
2011-01-21,1,0,1,0,5,1,Mist / Cloudy,0.24,0.2273,0.7,0.2537,21,hour
2011-01-21,1,0,1,0,5,1,Mist / Cloudy,0.24,0.2273,0.7,0.2537,6,hour
2011-01-21,1,0,1,0,5,1,Light Rain / Snow,0.24,0.2424,0.75,0.1642,2,hour
2011-01-21,1,0,1,0,5,1,Light Rain / Snow,0.22,0.2121,0.8,0.2985,1,hour
2011-01-21,1,0,1,0,5,1,Mist / Cloudy,0.22,0.2576,0.87,0.0896,1,hour
2011-01-21,1,0,1,0,5,1,Clear / Partly Cloudy,0.24,0.197,0.6,0.4179,5,hour
2011-01-21,1,0,1,0,5,1,Clear / Partly Cloudy,0.22,0.2121,0.55,0.2537,27,hour
2011-01-21,1,0,1,0,5,1,Clear / Partly Cloudy,0.2,0.1818,0.51,0.2836,68,hour
2011-01-21,1,0,1,0,5,1,Clear / Partly Cloudy,0.2,0.1818,0.47,0.3284,217,hour
2011-01-21,1,0,1,0,5,1,Clear / Partly Cloudy,0.2,0.1818,0.51,0.3582,166,hour
2011-01-21,1,0,1,0,5,1,Clear / Partly Cloudy,0.2,0.1667,0.47,0.4627,63,hour
2011-01-21,1,0,1,0,5,1,Clear / Partly Cloudy,0.22,0.1818,0.41,0.4627,59,hour
2011-01-21,1,0,1,0,5,1,Clear / Partly Cloudy,0.22,0.1818,0.27,0.5821,78,hour
2011-01-21,1,0,1,0,5,1,Clear / Partly Cloudy,0.2,0.1515,0.21,0.5821,73,hour
2011-01-21,1,0,1,0,5,1,Clear / Partly Cloudy,0.2,0.1515,0.25,0.5224,62,hour
2011-01-21,1,0,1,0,5,1,Clear / Partly Cloudy,0.16,0.1212,0.26,0.4478,65,hour
2011-01-21,1,0,1,0,5,1,Clear / Partly Cloudy,0.16,0.1364,0.26,0.3582,97,hour
2011-01-21,1,0,1,0,5,1,Clear / Partly Cloudy,0.14,0.1212,0.28,0.3582,161,hour
2011-01-21,1,0,1,0,5,1,Clear / Partly Cloudy,0.12,0.1212,0.3,0.2537,120,hour
2011-01-21,1,0,1,0,5,1,Clear / Partly Cloudy,0.12,0.1061,0.3,0.3284,96,hour
2011-01-21,1,0,1,0,5,1,Clear / Partly Cloudy,0.1,0.0758,0.33,0.4179,53,hour
2011-01-21,1,0,1,0,5,1,Clear / Partly Cloudy,0.08,0.0758,0.38,0.2836,41,hour
2011-01-21,1,0,1,0,5,1,Clear / Partly Cloudy,0.06,0.0303,0.41,0.3881,34,hour
2011-01-21,1,0,1,0,5,1,Clear / Partly Cloudy,0.06,0.0455,0.38,0.3284,27,hour
2011-01-22,1,0,1,0,6,0,Clear / Partly Cloudy,0.04,0.0303,0.45,0.2537,13,hour
2011-01-22,1,0,1,0,6,0,Mist / Cloudy,0.04,0.0,0.41,0.3881,12,hour
2011-01-22,1,0,1,0,6,0,Mist / Cloudy,0.04,0.0303,0.41,0.2537,11,hour
2011-01-22,1,0,1,0,6,0,Mist / Cloudy,0.04,0.0303,0.41,0.2836,7,hour
2011-01-22,1,0,1,0,6,0,Mist / Cloudy,0.02,0.0152,0.48,0.2985,3,hour
2011-01-22,1,0,1,0,6,0,Mist / Cloudy,0.02,0.0303,0.44,0.2239,2,hour
2011-01-22,1,0,1,0,6,0,Clear / Partly Cloudy,0.02,0.0152,0.44,0.2836,8,hour
2011-01-22,1,0,1,0,6,0,Clear / Partly Cloudy,0.02,0.0,0.44,0.3284,27,hour
2011-01-22,1,0,1,0,6,0,Clear / Partly Cloudy,0.04,0.0303,0.41,0.2537,40,hour
2011-01-22,1,0,1,0,6,0,Mist / Cloudy,0.04,0.0606,0.41,0.1642,53,hour
2011-01-22,1,0,1,0,6,0,Mist / Cloudy,0.06,0.0758,0.38,0.1343,63,hour
2011-01-22,1,0,1,0,6,0,Mist / Cloudy,0.06,0.1061,0.38,0.1045,70,hour
2011-01-22,1,0,1,0,6,0,Clear / Partly Cloudy,0.08,0.1667,0.35,0.0,84,hour
2011-01-22,1,0,1,0,6,0,Clear / Partly Cloudy,0.1,0.1364,0.33,0.1045,75,hour
2011-01-22,1,0,1,0,6,0,Clear / Partly Cloudy,0.12,0.1515,0.28,0.0,103,hour
2011-01-22,1,0,1,0,6,0,Clear / Partly Cloudy,0.12,0.1364,0.28,0.194,83,hour
2011-01-22,1,0,1,0,6,0,Clear / Partly Cloudy,0.12,0.197,0.28,0.0,67,hour
2011-01-22,1,0,1,0,6,0,Clear / Partly Cloudy,0.08,0.0909,0.35,0.194,54,hour
2011-01-22,1,0,1,0,6,0,Clear / Partly Cloudy,0.08,0.1061,0.35,0.1343,59,hour
2011-01-22,1,0,1,0,6,0,Clear / Partly Cloudy,0.06,0.0758,0.45,0.1642,45,hour
2011-01-22,1,0,1,0,6,0,Clear / Partly Cloudy,0.06,0.1061,0.41,0.0896,39,hour
2011-01-22,1,0,1,0,6,0,Clear / Partly Cloudy,0.06,0.1515,0.49,0.0,30,hour
2011-01-22,1,0,1,0,6,0,Clear / Partly Cloudy,0.04,0.0758,0.57,0.1045,33,hour
2011-01-23,1,0,1,0,0,0,Clear / Partly Cloudy,0.04,0.0758,0.57,0.1045,22,hour
2011-01-23,1,0,1,0,0,0,Clear / Partly Cloudy,0.04,0.0758,0.57,0.1045,13,hour
2011-01-23,1,0,1,0,0,0,Clear / Partly Cloudy,0.02,0.0606,0.62,0.1343,18,hour
2011-01-23,1,0,1,0,0,0,Clear / Partly Cloudy,0.02,0.0606,0.62,0.1343,5,hour
2011-01-23,1,0,1,0,0,0,Mist / Cloudy,0.04,0.0758,0.57,0.1045,3,hour
2011-01-23,1,0,1,0,0,0,Mist / Cloudy,0.04,0.0758,0.57,0.1045,1,hour
2011-01-23,1,0,1,0,0,0,Clear / Partly Cloudy,0.08,0.1061,0.58,0.1642,2,hour
2011-01-23,1,0,1,0,0,0,Clear / Partly Cloudy,0.06,0.0758,0.62,0.1642,19,hour
2011-01-23,1,0,1,0,0,0,Clear / Partly Cloudy,0.1,0.0758,0.54,0.3582,28,hour
2011-01-23,1,0,1,0,0,0,Clear / Partly Cloudy,0.14,0.1061,0.46,0.3881,58,hour
2011-01-23,1,0,1,0,0,0,Clear / Partly Cloudy,0.14,0.1364,0.43,0.2239,99,hour
2011-01-23,1,0,1,0,0,0,Clear / Partly Cloudy,0.16,0.1212,0.37,0.4627,116,hour
2011-01-23,1,0,1,0,0,0,Clear / Partly Cloudy,0.14,0.1061,0.33,0.3881,87,hour
2011-01-23,1,0,1,0,0,0,Clear / Partly Cloudy,0.16,0.1364,0.28,0.3582,110,hour
2011-01-23,1,0,1,0,0,0,Clear / Partly Cloudy,0.16,0.1364,0.28,0.3582,77,hour
2011-01-23,1,0,1,0,0,0,Clear / Partly Cloudy,0.16,0.1364,0.26,0.3284,65,hour
2011-01-23,1,0,1,0,0,0,Clear / Partly Cloudy,0.14,0.1061,0.26,0.3881,55,hour
